,artwork,emo1,emo2,emo3,vad1,vad2,vad3,final_emo,final_vad
112,arthur-pinajian_untitled-landscape-bellport-no-942-1984.jpg,['awe'],['contentment'],"['amusement', 'contentment']","[0.9, 0.8, 0.8]","[0.7, 0.3, 0.2]","[0.5, 0.4, 0.2]",contentment,"[0.6, 0.35, 0.2]"
113,arthur-pinajian_untitled-landscape-woodstock-no-3876-1960.jpg,['sadness'],['amusement'],"['excitement', 'fear']","[0.3, 0.7, 0.7]","[0.6, 0.3, 0.1]","[0.3, 0.8, 0.8]",fear,"[0.25, 0.8, 0.8500000000000001]"
114,arthur-pinajian_untitled-landscape-woodstock-no-414-1964.jpg,['anger'],['excitement'],"['sadness', 'fear']","[0.3, 1.0, 0.8]","[0.5, 0.3, 0.2]","[0.1, 0.6, 0.2]",fear,"[0.1, 0.7, 0.55]"
115,arthur-pinajian_untitled-landscape-woodstock-no-42-1970.jpg,['fear'],['amusement'],"['sadness', 'disgust']","[0.1, 0.8, 0.8]","[0.4, 0.2, 0.1]","[0.2, 0.3, 0.2]",disgust,"[0.2, 0.3, 0.2]"
116,arthur-pinajian_untitled-landscape-woodstock-no-4398-1962.jpg,['anger'],['amusement'],"['amusement', 'contentment', 'fear']","[0.1, 0.7, 0.7]","[0.6, 0.3, 0.1]","[0.5, 0.7, 0.8]",fear,"[0.4, 0.7, 0.7]"
117,arthur-pinajian_untitled-landscape-woodstock-no-d153-1962.jpg,['anger'],['excitement'],"['disgust', 'fear']","[0.1, 0.7, 0.3]","[0.6, 0.3, 0.1]","[0.2, 0.3, 0.5]",fear,"[0.2, 0.3, 0.5]"
118,atsuko-tanaka_1980-d4-1980.jpg,['fear'],['amusement'],"['anger', 'sadness', 'disgust']","[0.2, 0.5, 0.1]","[0.4, 0.2, 0.1]","[0.3, 0.6, 0.5]",anger,"[0.3, 0.6, 0.5]"
119,atsuko-tanaka_77r-84-1984.jpg,['fear'],['excitement'],"['anger', 'sadness', 'disgust']","[0.1, 0.5, 0.2]","[0.3, 0.2, 0.1]","[0.3, 0.9, 0.5]",excitement,"[0.25, 0.5, 0.39999999999999997]"
120,atsuko-tanaka_89a-1989.jpg,['sadness'],['contentment'],"['sadness', 'disgust']","[0.2, 0.5, 0.3]","[0.6, 0.2, 0.1]","[0.2, 0.3, 0.3]",sadness,"[0.2, 0.4, 0.3]"
121,atsuko-tanaka_89m-1989.jpg,['sadness'],['contentment'],"['sadness', 'disgust', 'fear']","[0.1, 0.5, 0.3]","[0.5, 0.3, 0.2]","[0.2, 0.5, 0.4]",sadness,"[0.15000000000000002, 0.5, 0.35]"
122,atsuko-tanaka_93e-1993.jpg,['anger'],['excitement'],"['anger', 'sadness', 'disgust', 'fear']","[0.2, 0.5, 0.4]","[0.5, 0.2, 0.2]","[0.2, 0.6, 0.6]",anger,"[0.2, 0.55, 0.5]"
123,atsuko-tanaka_to-new-york-vancouver-2002.jpg,['anger'],['excitement'],"['anger', 'sadness', 'disgust', 'fear']","[0.1, 0.4, 0.3]","[0.4, 0.2, 0.2]","[0.1, 0.6, 0.5]",anger,"[0.1, 0.5, 0.4]"
124,atsuko-tanaka_untitled-1.jpg,['contentment'],['amusement'],"['anger', 'sadness', 'disgust']","[0.4, 0.5, 0.5]","[0.3, 0.2, 0.1]","[0.2, 0.3, 0.3]",amusement,"[0.3, 0.2, 0.1]"
125,atsuko-tanaka_untitled-1961.jpg,['fear'],['disgust'],"['disgust', 'fear']","[0.1, 0.2, 0.2]","[0.3, 0.3, 0.2]","[0.1, 0.2, 0.1]",fear,"[0.1, 0.2, 0.15000000000000002]"
126,atsuko-tanaka_untitled-1963.jpg,['contentment'],['excitement'],"['anger', 'sadness', 'disgust']","[0.2, 0.5, 0.5]","[0.6, 0.3, 0.2]","[0.2, 0.6, 0.5]",excitement,"[0.6499999999999999, 0.35, 0.30000000000000004]"
127,atsuko-tanaka_untitled-1964.jpg,['anger'],['excitement'],"['anger', 'sadness', 'disgust', 'fear']","[0.2, 0.5, 0.5]","[0.5, 0.3, 0.2]","[0.1, 0.8, 0.6]",anger,"[0.15000000000000002, 0.65, 0.55]"
128,atsuko-tanaka_untitled-1976.jpg,['fear'],['excitement'],"['anger', 'sadness', 'disgust', 'fear']","[0.1, 0.4, 0.3]","[0.4, 0.1, 0.1]","[0.2, 0.5, 0.5]",fear,"[0.15000000000000002, 0.45, 0.4]"
129,atsuko-tanaka_untitled-1984.jpg,['disgust'],['anger'],"['disgust', 'fear']","[0.1, 0.5, 0.4]","[0.4, 0.1, 0.1]","[0.2, 0.3, 0.3]",disgust,"[0.15000000000000002, 0.4, 0.35]"
130,atsuko-tanaka_untitled-1999.jpg,['amusement'],['amusement'],"['amusement', 'contentment', 'anger', 'sadness', 'fear']","[1.0, 1.0, 0.1]","[0.6, 0.2, 0.1]","[0.5, 0.3, 0.1]",amusement,"[0.675, 0.475, 0.1]"
131,atsuko-tanaka_untitled-painted-with-akira-kanayama-1993.jpg,['sadness'],['contentment'],"['disgust', 'fear']","[0.1, 0.5, 0.2]","[0.6, 0.3, 0.2]","[0.3, 0.3, 0.2]",fear,"[0.3, 0.3, 0.2]"
132,atsuko-tanaka_untitled.jpg,['excitement'],['excitement'],"['contentment', 'sadness']","[0.8, 0.8, 0.3]","[0.6, 0.3, 0.1]","[0.3, 0.2, 0.1]",excitement,"[0.7, 0.55, 0.2]"
133,atsuko-tanaka_work-1992.jpg,['fear'],['contentment'],"['anger', 'sadness', 'disgust', 'fear']","[0.1, 0.3, 0.1]","[0.5, 0.2, 0.1]","[0.1, 0.6, 0.6]",fear,"[0.1, 0.44999999999999996, 0.35]"
134,audrey-flack_abstract-expressionist-autumn-sky-1953.jpg,['sadness'],['contentment'],"['excitement', 'awe']","[0.2, 0.2, 0.1]","[0.6, 0.3, 0.2]","[0.3, 0.4, 0.3]",excitement,"[0.25, 0.45, 0.6]"
135,audrey-flack_abstract-force-homage-to-franz-kline-1952.jpg,['anger'],['excitement'],"['excitement', 'contentment', 'disgust']","[0.2, 0.3, 0.3]","[0.6, 0.4, 0.1]","[0.3, 0.5, 0.5]",excitement,"[0.44999999999999996, 0.45, 0.3]"
136,audrey-flack_abstract-landscape-1950.jpg,['anger'],['contentment'],"['amusement', 'contentment']","[0.2, 0.3, 0.2]","[0.6, 0.4, 0.2]","[0.3, 0.4, 0.3]",contentment,"[0.5, 0.3333333333333333, 0.2333333333333333]"
137,audrey-flack_landscape-with-sky-1951.jpg,['contentment'],['excitement'],"['excitement', 'awe']","[0.3, 0.4, 0.3]","[0.6, 0.3, 0.2]","[0.3, 0.6, 0.5]",excitement,"[0.44999999999999996, 0.44999999999999996, 0.35]"
138,audrey-flack_still-life-with-grapefruits-1954.jpg,['awe'],['amusement'],"['amusement', 'contentment']","[0.7, 0.7, 0.4]","[0.7, 0.3, 0.2]","[0.5, 0.3, 0.2]",amusement,"[0.6, 0.3, 0.2]"
139,barnett-newman_abstract-composition-in-green-and-red.jpg,['anger'],['sadness'],"['sadness', 'fear']","[0.2, 0.3, 0.3]","[0.5, 0.2, 0.1]","[0.1, 0.3, 0.1]",sadness,"[0.3, 0.25, 0.1]"
140,barnett-newman_the-blessing-1944.jpg,['sadness'],['disgust'],"['sadness', 'fear']","[0.2, 0.2, 0.2]","[0.2, 0.2, 0.2]","[0.2, 0.2, 0.1]",sadness,"[0.2, 0.2, 0.15000000000000002]"
141,barnett-newman_untitled-1945-1.jpg,['disgust'],['disgust'],"['awe', 'fear']","[0.1, 0.2, 0.5]","[0.5, 0.3, 0.2]","[0.3, 0.2, 0.1]",disgust,"[0.3, 0.25, 0.35]"
142,barnett-newman_untitled-1945.jpg,['sadness'],['disgust'],"['awe', 'fear']","[0.3, 0.4, 0.2]","[0.5, 0.3, 0.2]","[0.1, 0.2, 0.1]",awe,"[0.35, 0.25, 0.2]"
143,barnett-newman_untitled-1946.jpg,['disgust'],['sadness'],"['awe', 'fear']","[0.1, 0.1, 0.3]","[0.5, 0.2, 0.1]","[0.1, 0.2, 0.05]",disgust,"[0.1, 0.1, 0.3]"
144,barnett-newman_untitled-red-yellow-and-green-forms-on-a-purple-ground.jpg,['sadness'],['sadness'],"['awe', 'sadness', 'fear']","[0.2, 0.2, 0.1]","[0.5, 0.2, 0.1]","[0.3, 0.3, 0.2]",sadness,"[0.3333333333333333, 0.2333333333333333, 0.13333333333333333]"
145,basil-beattie_cause-and-effect-iv-1973.jpg,['disgust'],['excitement'],['excitement'],"[0.1, 0.4, 0.2]","[0.6, 0.2, 0.1]","[0.4, 0.7, 0.6]",excitement,"[0.5, 0.44999999999999996, 0.35]"
146,basil-beattie_cause-and-effect-v-1973.jpg,['disgust'],['excitement'],"['awe', 'disgust']","[0.1, 0.7, 0.3]","[0.5, 0.3, 0.2]","[0.4, 0.8, 0.7]",disgust,"[0.25, 0.75, 0.5]"
147,basil-beattie_circus-1984.jpg,['sadness'],['excitement'],['contentment'],"[0.3, 0.3, 0.1]","[0.6, 0.3, 0.2]","[0.7, 0.4, 0.4]",sadness,"[0.25, 0.44999999999999996, 0.39999999999999997]"
148,basil-beattie_city-1986.jpg,['anger'],['excitement'],"['excitement', 'awe', 'disgust']","[0.1, 0.5, 0.4]","[0.7, 0.3, 0.2]","[0.3, 0.9, 0.8]",excitement,"[0.5, 0.6, 0.5]"
149,basil-beattie_imagine-if-1993.jpg,['awe'],['sadness'],['sadness'],"[0.5, 0.5, 0.4]","[0.5, 0.3, 0.1]","[0.1, 0.1, 0.1]",sadness,"[0.3, 0.2, 0.1]"
150,basil-beattie_jarrow-wine-1985.jpg,['fear'],['excitement'],['excitement'],"[0.1, 0.7, 0.7]","[0.7, 0.5, 0.3]","[0.3, 0.7, 0.7]",excitement,"[0.5, 0.6, 0.5]"
151,basil-beattie_loose-ends-1998.jpg,['sadness'],['sadness'],"['contentment', 'sadness']","[0.1, 0.4, 0.2]","[0.6, 0.2, 0.1]","[0.2, 0.2, 0.1]",sadness,"[0.3, 0.26666666666666666, 0.13333333333333333]"
152,basil-beattie_never-before-2001.jpg,['disgust'],['awe'],"['awe', 'sadness']","[0.2, 0.1, 0.1]","[0.5, 0.1, 0.2]","[0.15, 0.3, 0.2]",awe,"[0.325, 0.2, 0.2]"
153,basil-beattie_picture-1974.jpg,['disgust'],['anger'],['awe'],"[0.1, 0.3, 0.1]","[0.6, 0.3, 0.2]","[0.3, 0.4, 0.2]",disgust,"[0.05, 0.65, 0.55]"
154,basil-beattie_present-bound-1990.jpg,['anger'],['sadness'],['awe'],"[0.2, 0.7, 0.7]","[0.5, 0.3, 0.1]","[0.1, 0.5, 0.4]",sadness,"[0.55, 0.2, 0.1]"
155,basil-beattie_the-difference-between-ii-2005.jpg,['sadness'],['sadness'],"['awe', 'fear']","[0.3, 0.2, 0.1]","[0.4, 0.3, 0.2]","[0.1, 0.3, 0.3]",sadness,"[0.35, 0.25, 0.15000000000000002]"
156,basil-beattie_untitled-drawing-2000-1.jpg,['sadness'],['fear'],"['awe', 'sadness']","[0.3, 0.3, 0.1]","[0.5, 0.3, 0.1]","[0.5, 0.1, 0.3]",sadness,"[0.4, 0.2, 0.2]"
157,basil-beattie_untitled-drawing-2000.jpg,['contentment'],['sadness'],"['awe', 'sadness']","[0.5, 0.4, 0.3]","[0.4, 0.1, 0.1]","[0.5, 0.3, 0.2]",sadness,"[0.45, 0.2, 0.15000000000000002]"
158,basil-beattie_untitled-drawing-2002-1.jpg,['sadness'],['fear'],"['awe', 'fear']","[0.3, 0.2, 0.1]","[0.2, 0.1, 0.1]","[0.05, 0.4, 0.2]",fear,"[0.125, 0.25, 0.15000000000000002]"
159,basil-beattie_untitled-drawing-2002-2.jpg,['contentment'],['disgust'],"['awe', 'fear']","[0.6, 0.3, 0.2]","[0.5, 0.3, 0.2]","[0.05, 0.2, 0.1]",fear,"[0.175, 0.35, 0.3]"
160,basil-beattie_untitled-drawing-2002.jpg,['sadness'],['sadness'],"['awe', 'sadness', 'fear']","[0.2, 0.1, 0.1]","[0.5, 0.2, 0.1]","[0.05, 0.4, 0.3]",sadness,"[0.25, 0.23333333333333336, 0.16666666666666666]"
161,basil-beattie_witness-v-1992.jpg,['sadness'],['anger'],"['sadness', 'disgust', 'fear']","[0.3, 0.2, 0.1]","[0.5, 0.1, 0.1]","[0.1, 0.3, 0.5]",sadness,"[0.2, 0.25, 0.3]"
162,basuki-abdullah_abstract-1.jpg,['sadness'],['amusement'],"['sadness', 'fear']","[0.2, 0.1, 0.1]","[0.6, 0.2, 0.1]","[0.1, 0.3, 0.4]",amusement,"[0.6499999999999999, 0.4, 0.25]"
163,basuki-abdullah_abstract.jpg,['sadness'],['contentment'],"['sadness', 'fear']","[0.3, 0.7, 0.7]","[0.5, 0.1, 0.1]","[0.0, 0.6, 0.6]",sadness,"[0.15, 0.6499999999999999, 0.6499999999999999]"
164,betty-parsons_aspen-colorado-1967.jpg,['disgust'],['amusement'],"['excitement', 'awe']","[0.1, 0.1, 0.0]","[0.7, 0.3, 0.1]","[0.3, 0.7, 0.7]",amusement,"[0.75, 0.25, 0.2]"
165,betty-parsons_bright-day-1966.jpg,['sadness'],['contentment'],"['awe', 'disgust']","[0.2, 0.7, 0.8]","[0.5, 0.2, 0.1]","[0.2, 0.4, 0.3]",contentment,"[0.55, 0.30000000000000004, 0.25]"
166,betty-parsons_eye-of-the-cross-1976.jpg,['contentment'],['disgust'],"['amusement', 'contentment']","[0.7, 0.1, 0.1]","[0.4, 0.2, 0.2]","[0.6, 0.4, 0.5]",contentment,"[0.7333333333333334, 0.4666666666666666, 0.5]"
167,betty-parsons_garden-in-saint-denis-1980.jpg,['anger'],['disgust'],"['excitement', 'contentment']","[0.3, 0.7, 0.5]","[0.3, 0.2, 0.1]","[0.6, 0.7, 0.6]",anger,"[0.25, 0.6499999999999999, 0.55]"
168,betty-parsons_going-up-1978.jpg,['contentment'],['fear'],['excitement'],"[0.4, 0.3, 0.2]","[0.3, 0.2, 0.1]","[0.7, 0.5, 0.4]",contentment,"[0.55, 0.6, 0.5]"
169,betty-parsons_gold-stopple-moonshot-1972.jpg,['anger'],['fear'],['excitement'],"[0.4, 0.3, 0.2]","[0.3, 0.1, 0.2]","[0.7, 0.7, 0.5]",excitement,"[0.75, 0.75, 0.65]"
170,betty-parsons_indian-writhing-1977.jpg,['disgust'],['awe'],['contentment'],"[0.3, 0.5, 0.4]","[0.3, 0.1, 0.1]","[0.6, 0.4, 0.4]",contentment,"[0.6, 0.4, 0.4]"
171,betty-parsons_ladder-1968.jpg,['contentment'],['anger'],['sadness'],"[0.8, 0.3, 0.2]","[0.5, 0.1, 0.1]","[0.3, 0.2, 0.3]",contentment,"[0.8500000000000001, 0.6, 0.55]"
172,betty-parsons_moonlight-maine.jpg,['sadness'],['awe'],"['awe', 'sadness', 'fear']","[0.1, 0.6, 0.6]","[0.6, 0.3, 0.1]","[0.1, 0.6, 0.2]",sadness,"[0.1, 0.6, 0.4]"
173,betty-parsons_st-martin-s-eye-of-the-road-1976.jpg,['amusement'],['fear'],"['amusement', 'contentment']","[0.7, 0.3, 0.7]","[0.5, 0.2, 0.1]","[0.6, 0.5, 0.5]",contentment,"[0.6499999999999999, 0.45, 0.65]"
174,betty-parsons_summer-snow-1978.jpg,['sadness'],['disgust'],['sadness'],"[0.4, 0.4, 0.3]","[0.5, 0.2, 0.1]","[0.2, 0.6, 0.4]",sadness,"[0.30000000000000004, 0.5, 0.35]"
175,betty-parsons_target-1981.jpg,['disgust'],['awe'],['awe'],"[0.3, 0.5, 0.3]","[0.5, 0.1, 0.1]","[0.3, 0.7, 0.7]",awe,"[0.4, 0.39999999999999997, 0.39999999999999997]"
176,betty-parsons_the-moth-1969.jpg,['awe'],['awe'],['awe'],"[0.7, 0.7, 0.7]","[0.6, 0.2, 0.1]","[0.1, 0.1, 0.9]",awe,"[0.4666666666666666, 0.3333333333333333, 0.5666666666666667]"
177,betty-parsons_the-tower-1969.jpg,['contentment'],['fear'],['fear'],"[0.7, 0.5, 0.2]","[0.5, 0.1, 0.1]","[0.2, 0.5, 0.5]",fear,"[0.35, 0.3, 0.3]"
178,betty-parsons_totem-materia-r-1980.jpg,['contentment'],['amusement'],"['excitement', 'awe']","[0.7, 0.3, 0.1]","[0.5, 0.2, 0.1]","[0.3, 0.6, 0.6]",contentment,"[0.8, 0.3, 0.2]"
179,betty-parsons_totem-materia.jpg,['sadness'],['awe'],"['awe', 'fear']","[0.4, 0.3, 0.2]","[0.5, 0.2, 0.1]","[0.2, 0.5, 0.3]",awe,"[0.35, 0.35, 0.2]"
180,betty-parsons_untitled(1).jpg,['anger'],['disgust'],"['excitement', 'amusement', 'awe']","[0.3, 0.3, 0.1]","[0.5, 0.2, 0.2]","[0.4, 0.6, 0.5]",awe,"[0.45, 0.6, 0.55]"
181,betty-parsons_untitled(2).jpg,['contentment'],['disgust'],['sadness'],"[0.6, 0.4, 0.4]","[0.4, 0.2, 0.1]","[0.3, 0.5, 0.4]",contentment,"[0.6, 0.4, 0.4]"
182,betty-parsons_untitled-1950.jpg,['contentment'],['amusement'],['contentment'],"[0.6, 0.4, 0.3]","[0.6, 0.3, 0.2]","[0.5, 0.5, 0.4]",contentment,"[0.55, 0.45, 0.35]"
183,betty-parsons_untitled-1953.jpg,['anger'],['disgust'],"['contentment', 'sadness']","[0.4, 0.3, 0.2]","[0.3, 0.2, 0.1]","[0.3, 0.4, 0.4]",disgust,"[0.3, 0.2, 0.1]"
184,betty-parsons_untitled-1970.jpg,['contentment'],['sadness'],['contentment'],"[0.9, 0.9, 0.8]","[0.2, 0.2, 0.1]","[0.7, 0.3, 0.2]",contentment,"[0.8, 0.6, 0.5]"
185,betty-parsons_untitled-1971.jpg,['anger'],['amusement'],"['awe', 'sadness']","[0.5, 0.6, 0.7]","[0.6, 0.3, 0.1]","[0.25, 0.5, 0.6]",amusement,"[0.7, 0.25, 0.15000000000000002]"
186,betty-parsons_untitled-1978.jpg,['contentment'],['amusement'],"['amusement', 'awe']","[0.4, 0.2, 0.3]","[0.5, 0.2, 0.1]","[0.3, 0.4, 0.6]",amusement,"[0.4, 0.30000000000000004, 0.35]"
187,betty-parsons_untitled-3.jpg,['sadness'],['awe'],['excitement'],"[0.3, 0.5, 0.0]","[0.5, 0.2, 1.0]","[0.6, 0.4, 0.4]",sadness,"[0.3, 0.6, 0.3]"
188,betty-parsons_untitled-abstraction(1).jpg,['disgust'],['sadness'],"['excitement', 'contentment']","[0.0, 0.7, 0.4]","[0.4, 0.3, 0.2]","[0.6, 0.7, 0.6]",disgust,"[0.05, 0.75, 0.5]"
189,betty-parsons_untitled-abstraction(2).jpg,['disgust'],['sadness'],['contentment'],"[0.1, 0.6, 0.5]","[0.5, 0.2, 0.1]","[0.5, 0.2, 0.3]",contentment,"[0.55, 0.25, 0.25]"
190,betty-parsons_untitled-abstraction(3).jpg,['disgust'],['excitement'],"['excitement', 'amusement']","[0.1, 0.6, 0.4]","[0.4, 0.4, 0.2]","[0.7, 0.7, 0.7]",excitement,"[0.5666666666666667, 0.5666666666666667, 0.4666666666666666]"
191,betty-parsons_untitled-abstraction(4).jpg,['disgust'],['fear'],"['awe', 'sadness']","[0.085, 0.5, 0.3]","[0.3, 0.3, 0.2]","[0.3, 0.25, 0.3]",fear,"[0.3, 0.5, 0.44999999999999996]"
192,betty-parsons_untitled-abstraction(5).jpg,['disgust'],['fear'],"['awe', 'disgust']","[0.1, 0.7, 0.4]","[0.4, 0.3, 0.3]","[0.2, 0.5, 0.3]",disgust,"[0.15000000000000002, 0.6, 0.35]"
193,betty-parsons_untitled-abstraction(6).jpg,['contentment'],['disgust'],"['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.5, 0.2, 0.1]","[0.8, 0.7, 0.7]",contentment,"[0.8000000000000002, 0.4666666666666666, 0.5]"
194,betty-parsons_untitled-abstraction.jpg,['disgust'],['awe'],['amusement'],"[0.1, 0.7, 0.4]","[0.5, 0.2, 0.1]","[0.7, 0.7, 0.6]",disgust,"[0.15000000000000002, 0.8, 0.65]"
195,betty-parsons_untitled.jpg,['amusement'],['excitement'],"['amusement', 'contentment']","[1.0, 0.7, 0.7]","[0.6, 0.3, 0.1]","[0.8, 0.7, 0.6]",amusement,"[0.9, 0.7, 0.6499999999999999]"
196,betty-parsons_yield-1975.jpg,['amusement'],['amusement'],['contentment'],"[0.7, 0.5, 0.7]","[0.5, 0.2, 0.2]","[0.6, 0.6, 0.5]",amusement,"[0.6, 0.35, 0.44999999999999996]"
197,blinky-palermo_blau-auf-gr-n-1965.jpg,['sadness'],['contentment'],['sadness'],"[0.1, 0.2, 0.1]","[0.7, 0.3, 0.1]","[0.3, 0.4, 0.5]",sadness,"[0.2, 0.30000000000000004, 0.3]"
198,blinky-palermo_coney-island-ii-1975.jpg,['excitement'],['contentment'],"['amusement', 'contentment', 'sadness']","[0.5, 0.8, 0.3]","[0.6, 0.3, 0.1]","[0.7, 0.8, 0.6]",contentment,"[0.7333333333333334, 0.6666666666666666, 0.5666666666666668]"
199,blinky-palermo_fensterkreuz-ii-1966.jpg,['contentment'],['excitement'],[],"[0.8, 0.5, 0.1]","[0.7, 0.3, 0.3]","[0.6, 0.4, 0.3]",contentment,"[0.8, 0.5, 0.1]"
200,blinky-palermo_komposition-blau-rot-auf-weiss-1965.jpg,['sadness'],['awe'],['fear'],"[0.2, 0.2, 0.2]","[0.6, 0.3, 0.2]","[0.3, 0.8, 0.7]",sadness,"[0.15000000000000002, 0.55, 0.35]"
201,blinky-palermo_komposition-mit-8-roten-rechtecken-composition-with-8-red-rectangles-1964.jpg,['contentment'],['contentment'],"['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.5, 0.2, 0.1]","[0.6, 0.5, 0.4]",contentment,"[0.6333333333333333, 0.26666666666666666, 0.23333333333333336]"
202,blinky-palermo_ohne-titel-1964(1).jpg,['sadness'],['disgust'],['fear'],"[0.1, 0.1, 0.1]","[0.5, 0.2, 0.1]","[0.4, 0.4, 0.5]",fear,"[0.4, 0.4, 0.5]"
203,blinky-palermo_ohne-titel-1964.jpg,['anger'],['sadness'],"['awe', 'fear']","[0.1, 0.7, 0.2]","[0.5, 0.3, 0.2]","[0.15, 0.6, 0.7]",fear,"[0.175, 0.6499999999999999, 0.7]"
204,blinky-palermo_ohne-titel-1977(1).jpg,['contentment'],['amusement'],"['amusement', 'contentment']","[0.8, 0.6, 0.7]","[0.6, 0.1, 0.2]","[0.6, 0.5, 0.4]",contentment,"[0.7, 0.55, 0.55]"
205,blinky-palermo_ohne-titel-1977.jpg,['contentment'],['contentment'],"['excitement', 'amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.6, 0.2, 0.1]","[0.8, 0.6, 0.6]",contentment,"[0.7333333333333334, 0.3, 0.3]"
206,blinky-palermo_ohne-titel-f-r-peter-dibke-1970.jpg,['amusement'],['anger'],"['awe', 'sadness']","[0.7, 0.5, 0.7]","[0.5, 0.1, 0.1]","[0.2, 0.5, 0.3]",sadness,"[0.35, 0.55, 0.44999999999999996]"
207,blinky-palermo_ohne-titel-f-r-thordes-1976.jpg,['contentment'],['amusement'],"['amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.5, 0.1, 0.1]","[0.7, 0.7, 0.7]",contentment,"[0.75, 0.39999999999999997, 0.44999999999999996]"
208,blinky-palermo_ohne-titel-mit-rotem-strich-1970.jpg,['anger'],['awe'],"['sadness', 'disgust']","[0.2, 0.5, 0.4]","[0.4, 0.3, 0.1]","[0.15, 0.5, 0.25]",awe,"[0.45, 0.4, 0.3]"
209,blinky-palermo_tablettenbild-1966.jpg,['disgust'],['disgust'],['awe'],"[0.1, 0.7, 0.4]","[0.4, 0.2, 0.1]","[0.25, 0.6, 0.3]",disgust,"[0.25, 0.44999999999999996, 0.25]"
210,blinky-palermo_who-knows-the-beginning-and-who-knows-the-end-i-1976.jpg,['anger'],['disgust'],"['awe', 'fear']","[0.1, 0.3, 0.2]","[0.5, 0.2, 0.1]","[0.15, 0.5, 0.25]",fear,"[0.22499999999999998, 0.6, 0.475]"
211,blinky-palermo_who-knows-the-beginning-and-who-knows-the-end-ii-1976.jpg,['anger'],['disgust'],"['awe', 'disgust', 'fear']","[0.1, 0.3, 0.2]","[0.4, 0.2, 0.1]","[0.15, 0.8, 0.7]",disgust,"[0.275, 0.5, 0.39999999999999997]"
212,bradley-walker-tomlin_all-souls-night-1947.jpg,['fear'],['disgust'],['awe'],"[0.1, 0.8, 0.1]","[0.3, 0.2, 0.1]","[0.4, 0.3, 0.2]",fear,"[0.1, 0.8500000000000001, 0.5]"
213,bradley-walker-tomlin_green-1948.jpg,['fear'],['disgust'],['disgust'],"[0.1, 0.8, 0.2]","[0.4, 0.1, 0.1]","[0.3, 0.5, 0.45]",disgust,"[0.35, 0.3, 0.275]"
214,bradley-walker-tomlin_maneuver-for-position-1947.jpg,['fear'],['fear'],"['awe', 'fear']","[0.2, 0.8, 0.4]","[0.4, 0.4, 0.2]","[0.25, 0.75, 0.6]",fear,"[0.2833333333333334, 0.65, 0.4000000000000001]"
215,bradley-walker-tomlin_no-5-1952.jpg,['sadness'],['awe'],"['excitement', 'amusement', 'sadness']","[0.1, 0.4, 0.1]","[0.6, 0.1, 0.1]","[0.25, 0.4, 0.35]",sadness,"[0.18333333333333335, 0.4000000000000001, 0.25]"
216,bradley-walker-tomlin_number-1-1952.jpg,['sadness'],['contentment'],"['excitement', 'sadness']","[0.1, 0.4, 0.1]","[0.4, 0.1, 0.1]","[0.2, 0.35, 0.2]",sadness,"[0.15000000000000002, 0.375, 0.15000000000000002]"
217,bradley-walker-tomlin_number-12-1949.jpg,['contentment'],['excitement'],"['excitement', 'amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.6, 0.3, 0.1]","[0.6, 0.5, 0.35]",contentment,"[0.7, 0.3, 0.275]"
218,bradley-walker-tomlin_number-13-1949.jpg,['contentment'],['fear'],"['amusement', 'contentment']","[0.8, 0.4, 0.6]","[0.2, 0.1, 0.2]","[0.5, 0.6, 0.45]",contentment,"[0.6666666666666666, 0.5666666666666668, 0.44999999999999996]"
219,bradley-walker-tomlin_number-13-1952.jpg,['sadness'],['sadness'],"['awe', 'disgust']","[0.1, 0.5, 0.3]","[0.5, 0.2, 0.1]","[0.45, 0.6, 0.55]",sadness,"[0.3, 0.35, 0.2]"
220,bradley-walker-tomlin_number-14-1949.jpg,['sadness'],['sadness'],['excitement'],"[0.2, 0.2, 0.2]","[0.5, 0.2, 0.1]","[0.45, 0.4, 0.45]",sadness,"[0.35, 0.2, 0.15000000000000002]"
221,bradley-walker-tomlin_number-15-1953.jpg,['anger'],['fear'],"['excitement', 'amusement', 'awe', 'sadness']","[0.1, 0.6, 0.2]","[0.4, 0.3, 0.1]","[0.6, 0.85, 0.7]",excitement,"[0.6, 0.825, 0.7]"
222,bradley-walker-tomlin_number-2-1950.jpg,['fear'],['awe'],"['excitement', 'contentment']","[0.1, 0.7, 0.3]","[0.6, 0.2, 0.1]","[0.65, 0.6, 0.55]",awe,"[0.6499999999999999, 0.25, 0.2]"
223,bradley-walker-tomlin_number-20-1949-1.jpg,['contentment'],['awe'],"['excitement', 'amusement', 'contentment']","[0.8, 0.1, 0.2]","[0.5, 0.1, 0.2]","[0.8, 0.8, 0.8]",contentment,"[0.8, 0.45, 0.5]"
224,bradley-walker-tomlin_number-20-1949.jpg,['contentment'],['excitement'],"['excitement', 'contentment']","[0.8, 0.1, 0.2]","[0.6, 0.2, 0.1]","[0.7, 0.7, 0.65]",contentment,"[0.75, 0.39999999999999997, 0.42500000000000004]"
