artwork,final_emo,final_vad
brice-marden_untitled-1996.jpg,amusement,"[0.6833333333333332, 0.4666666666666666, 0.3333333333333333]"
brice-marden_untitled-press-series-1972-1.jpg,fear,"[0.15, 0.575, 0.44999999999999996]"
brice-marden_untitled-press-series-1972.jpg,sadness,"[0.25, 0.35, 0.35]"
brice-marden_untitled-with-green-1989.jpg,anger,"[0.25, 0.6, 0.4]"
brice-marden_untitled.jpg,excitement,"[0.6166666666666667, 0.5166666666666666, 0.3]"
brice-marden_venus-1991.jpg,anger,"[0.2, 0.7, 0.55]"
brice-marden_vine-1993.jpg,sadness,"[0.175, 0.325, 0.22499999999999998]"
brice-marden_white-ground-letter-2010.jpg,amusement,"[0.5166666666666667, 0.3333333333333333, 0.26666666666666666]"
brice-marden_workbook-hydra-tampere-n-y-c-bucks-co-1988.jpg,sadness,"[0.25, 0.6333333333333334, 0.5666666666666667]"
bui-xuan-phai_abstract(1).jpg,excitement,"[0.6, 0.5333333333333333, 0.48333333333333334]"
bui-xuan-phai_abstract(2).jpg,disgust,"[0.125, 0.675, 0.55]"
bui-xuan-phai_abstract(3).jpg,contentment,"[0.7250000000000001, 0.35, 0.35]"
bui-xuan-phai_abstract(4).jpg,amusement,"[0.7, 0.6, 0.55]"
bui-xuan-phai_abstract(5).jpg,contentment,"[0.8, 0.44999999999999996, 0.44999999999999996]"
bui-xuan-phai_abstract(6).jpg,anger,"[0.24, 0.725, 0.575]"
bui-xuan-phai_abstract.jpg,excitement,"[0.6499999999999999, 0.55, 0.44999999999999996]"
burhan-dogancay_cheerful-ribbons-1978.jpg,awe,"[0.5, 0.7, 0.55]"
burhan-dogancay_saratoga-dreaming-1984.jpg,awe,"[0.49, 0.625, 0.35]"
burhan-dogancay_the-great-breakthrough-1976.jpg,anger,"[0.22499999999999998, 0.7749999999999999, 0.75]"
clyfford-still_1944-g-1944.jpg,fear,"[0.125, 0.575, 0.35]"
clyfford-still_1944-n-no-1-1944.jpg,fear,"[0.055, 0.45, 0.15000000000000002]"
clyfford-still_1945-h-1945.jpg,fear,"[0.26666666666666666, 0.6, 0.26666666666666666]"
clyfford-still_1947-h-no-3-1947.jpg,fear,"[0.175, 0.7250000000000001, 0.25]"
clyfford-still_1947-r-no-1-1947.jpg,fear,"[0.05, 0.9, 0.575]"
clyfford-still_1947-s-1947.jpg,fear,"[0.125, 0.7250000000000001, 0.225]"
clyfford-still_1947-y-no-2-1947.jpg,awe,"[0.35, 0.6, 0.42500000000000004]"
clyfford-still_1949-a-no-1-1949.jpg,fear,"[0.13333333333333333, 0.48333333333333334, 0.3666666666666667]"
clyfford-still_1949-no-1-1949.jpg,fear,"[0.19999999999999998, 0.43333333333333335, 0.6]"
clyfford-still_ph-118-1947.jpg,excitement,"[0.6499999999999999, 0.4, 0.35]"
clyfford-still_ph-21-1962.jpg,awe,"[0.275, 0.5, 0.22499999999999998]"
clyfford-still_ph-385-1949-no-1-1949.jpg,awe,"[0.275, 0.55, 0.475]"
clyfford-still_untitled-1947.jpg,fear,"[0.060000000000000005, 0.575, 0.25]"
clyfford-still_untitled-1948.jpg,amusement,"[0.5, 0.44999999999999996, 0.44999999999999996]"
clyfford-still_untitled-1952-1.jpg,sadness,"[0.30000000000000004, 0.32499999999999996, 0.25]"
conrad-marca-relli_20-november-1959-1959.jpg,fear,"[0.22499999999999998, 0.44999999999999996, 0.4]"
conrad-marca-relli_22-february-1960-1960.jpg,fear,"[0.14, 0.625, 0.375]"
conrad-marca-relli_autumn-suite-a-1970.jpg,awe,"[0.425, 0.30000000000000004, 0.175]"
conrad-marca-relli_autumn-suite-c-1970.jpg,contentment,"[0.675, 0.125, 0.2]"
conrad-marca-relli_cap-d-ail-1961.jpg,sadness,"[0.30000000000000004, 0.25, 0.25]"
conrad-marca-relli_cargo-1958.jpg,excitement,"[0.55, 0.4, 0.35]"
conrad-marca-relli_f-s-6-59-1959.jpg,contentment,"[0.7, 0.5, 0.3]"
conrad-marca-relli_fortune-teller.jpg,sadness,"[0.2, 0.2, 0.2]"
conrad-marca-relli_image-no-9-1969.jpg,excitement,"[0.6, 0.2, 0.1]"
conrad-marca-relli_j-m-3-81-1981.jpg,fear,"[0.30000000000000004, 0.4, 0.45]"
conrad-marca-relli_ll-4-72-1972.jpg,awe,"[0.5, 0.675, 0.325]"
conrad-marca-relli_m-4-66-1966.jpg,fear,"[0.16666666666666666, 0.43333333333333335, 0.15000000000000002]"
conrad-marca-relli_mr-6-1958.jpg,sadness,"[0.11666666666666668, 0.45, 0.15000000000000002]"
conrad-marca-relli_multiple-d-1969.jpg,contentment,"[0.7, 0.1, 0.2]"
conrad-marca-relli_pamplona.jpg,anger,"[0.25, 0.45, 0.4]"
conrad-marca-relli_s-4-62-1962.jpg,disgust,"[0.16666666666666666, 0.31666666666666665, 0.16666666666666666]"
conrad-marca-relli_sand-brown-l-a-2-82-1982.jpg,disgust,"[0.1, 0.55, 0.25]"
conrad-marca-relli_steel-grey-1959.jpg,sadness,"[0.33999999999999997, 0.275, 0.2]"
conrad-marca-relli_summer-rain-j-l-11-1986.jpg,anger,"[0.4, 0.5, 0.44999999999999996]"
conrad-marca-relli_taos-2-1961.jpg,disgust,"[0.2, 0.6, 0.35]"
conrad-marca-relli_the-expendible-1957.jpg,fear,"[0.375, 0.525, 0.25]"
conrad-marca-relli_the-intrigue-1958.jpg,anger,"[0.1, 0.9, 0.6]"
conrad-marca-relli_the-surge-1958.jpg,sadness,"[0.2, 0.55, 0.3]"
conrad-marca-relli_the-woman-of-samura-1958.jpg,anger,"[0.35, 0.55, 0.35]"
conrad-marca-relli_untitled-1.jpg,excitement,"[0.7, 0.55, 0.5]"
conrad-marca-relli_untitled-1955-1.jpg,sadness,"[0.16, 0.42500000000000004, 0.25]"
conrad-marca-relli_untitled-1955.jpg,awe,"[0.4, 0.2, 0.1]"
conrad-marca-relli_untitled-1958.jpg,amusement,"[0.6, 0.525, 0.45]"
conrad-marca-relli_untitled-1960.jpg,disgust,"[0.4, 0.35, 0.30000000000000004]"
conrad-marca-relli_untitled-1969.jpg,sadness,"[0.16, 0.225, 0.3]"
conrad-marca-relli_untitled-1973.jpg,awe,"[0.4, 0.44999999999999996, 0.4]"
conrad-marca-relli_untitled-1974.jpg,contentment,"[0.8, 0.1, 0.2]"
conrad-marca-relli_untitled-1978-1.jpg,contentment,"[0.8, 0.1, 0.5]"
conrad-marca-relli_untitled-1978.jpg,sadness,"[0.30000000000000004, 0.45, 0.275]"
conrad-marca-relli_untitled-3.jpg,disgust,"[0.4, 0.4, 0.4]"
conrad-marca-relli_untitled-4.jpg,sadness,"[0.20666666666666667, 0.35000000000000003, 0.16666666666666666]"
conrad-marca-relli_untitled.jpg,contentment,"[0.65, 0.125, 0.15000000000000002]"
conrad-marca-relli_x-l-31-62-1962.jpg,fear,"[0.35, 0.45, 0.55]"
craig-kauffman_caroline-s-rickets-1975.jpg,disgust,"[0.32499999999999996, 0.3, 0.5]"
craig-kauffman_still-life-1957.jpg,awe,"[0.175, 0.8, 0.32499999999999996]"
craig-kauffman_studio-1958.jpg,amusement,"[0.5, 0.35, 0.3]"
craig-kauffman_untitled-1958.jpg,fear,"[0.23333333333333336, 0.5, 0.4266666666666666]"
craig-kauffman_untitled-number-drawing-1988.jpg,anger,"[0.1, 0.8, 0.6]"
cy-twombly_academy.jpg,disgust,"[0.1, 0.7, 0.8]"
cy-twombly_camino-real-ii.jpg,fear,"[0.16666666666666666, 0.7666666666666666, 0.6]"
cy-twombly_camino-real-iv.jpg,disgust,"[0.1, 0.7, 0.7]"
cy-twombly_cold-stream.jpg,awe,"[0.35, 0.525, 0.24]"
cy-twombly_coronation-of-sesostris-1.jpg,fear,"[0.15000000000000002, 0.75, 0.44999999999999996]"
cy-twombly_coronation-of-sesostris.jpg,fear,"[0.15000000000000002, 0.6000000000000001, 0.30000000000000004]"
cy-twombly_ferragosto-iii.jpg,fear,"[0.175, 0.75, 0.35]"
cy-twombly_ferragosto-iv.jpg,fear,"[0.175, 0.775, 0.55]"
cy-twombly_ferragosto-v.jpg,fear,"[0.10000000000000002, 0.8000000000000002, 0.6]"
cy-twombly_hero-and-leander-to-christopher-marlowe-rome.jpg,fear,"[0.175, 0.44999999999999996, 0.2]"
cy-twombly_hero-and-leandro-a-painting-in-four-parts-part-i.jpg,fear,"[0.3, 0.5333333333333333, 0.46666666666666673]"
cy-twombly_hero-and-leandro-a-painting-in-four-parts-part-ii.jpg,sadness,"[0.125, 0.2, 0.15000000000000002]"
cy-twombly_hero-and-leandro-a-painting-in-four-parts-part-iii.jpg,sadness,"[0.25, 0.45, 0.35]"
cy-twombly_ides-of-march.jpg,amusement,"[0.6, 0.35, 0.3]"
cy-twombly_iii-notes-from-salalah-note-i-2007.jpg,sadness,"[0.125, 0.44999999999999996, 0.35]"
cy-twombly_iii-notes-from-salalah-note-ii.jpg,anger,"[0.2, 0.6499999999999999, 0.5]"
cy-twombly_landscape.jpg,fear,"[0.25, 0.35, 0.2]"
cy-twombly_leda-and-the-swan-1.jpg,fear,"[0.055, 0.8500000000000001, 0.5]"
cy-twombly_leda-and-the-swan.jpg,awe,"[0.375, 0.75, 0.625]"
cy-twombly_min-oe.jpg,fear,"[0.15000000000000002, 0.6, 0.25]"
cy-twombly_myo.jpg,fear,"[0.10333333333333335, 0.6666666666666666, 0.35000000000000003]"
cy-twombly_panorama.jpg,fear,"[0.125, 0.8, 0.2]"
cy-twombly_quarzeat.jpg,fear,"[0.15, 0.6333333333333334, 0.6]"
cy-twombly_quattro-stagioni-estate-1995-1.jpg,contentment,"[0.6499999999999999, 0.35, 0.25]"
cy-twombly_quattro-stagioni-estate-1995.jpg,sadness,"[0.37, 0.4, 0.325]"
cy-twombly_quattro-stagioni-part-i-primavera-1994.jpg,fear,"[0.4, 0.4, 0.5]"
cy-twombly_quattro-stagioni-part-ii-estate-1994.jpg,excitement,"[0.75, 0.35, 0.15000000000000002]"
cy-twombly_quattro-stagioni-part-iii-autunno-1994.jpg,fear,"[0.065, 0.8500000000000001, 0.5]"
cy-twombly_quattro-stagioni-part-iv-inverno-1994.jpg,awe,"[0.2, 0.4, 0.4]"
cy-twombly_quattro-stagioni-primavera-1995.jpg,anger,"[0.4, 0.4, 0.3]"
cy-twombly_ritual.jpg,anger,"[0.3, 0.35, 0.4]"
cy-twombly_school-of-athens-1.jpg,awe,"[0.7, 0.625, 0.44999999999999996]"
cy-twombly_school-of-athens.jpg,amusement,"[0.5833333333333333, 0.45, 0.39999999999999997]"
cy-twombly_solon-i.jpg,fear,"[0.1, 0.35, 0.45]"
cy-twombly_summer-madness.jpg,fear,"[0.1, 0.9, 0.44999999999999996]"
cy-twombly_sunset.jpg,contentment,"[0.5, 0.3, 0.25]"
cy-twombly_the-geeks.jpg,anger,"[0.44999999999999996, 0.44999999999999996, 0.6]"
cy-twombly_the-rose-i.jpg,amusement,"[0.6999999999999998, 0.5333333333333333, 0.4000000000000001]"
cy-twombly_the-rose-ii.jpg,fear,"[0.35, 0.55, 0.6]"
cy-twombly_the-rose-iii.jpg,disgust,"[0.25, 0.6000000000000001, 0.6000000000000001]"
cy-twombly_the-rose-iv.jpg,fear,"[0.13333333333333333, 0.65, 0.4666666666666666]"
cy-twombly_the-rose-v.jpg,fear,"[0.13333333333333333, 0.6833333333333332, 0.5333333333333333]"
cy-twombly_tiznit.jpg,fear,"[0.3, 0.4, 0.2]"
cy-twombly_untitled-10.jpg,anger,"[0.2, 0.6499999999999999, 0.4]"
cy-twombly_untitled-11.jpg,awe,"[0.275, 0.475, 0.44999999999999996]"
cy-twombly_untitled-12.jpg,awe,"[0.44999999999999996, 0.5, 0.25]"
cy-twombly_untitled-13.jpg,amusement,"[0.6499999999999999, 0.575, 0.5]"
cy-twombly_untitled-14.jpg,contentment,"[0.6, 0.4, 0.45]"
cy-twombly_untitled-15.jpg,contentment,"[0.6499999999999999, 0.35, 0.25]"
cy-twombly_untitled-16.jpg,excitement,"[0.625, 0.6, 0.4]"
cy-twombly_untitled-17.jpg,anger,"[0.35, 0.1, 0.4]"
cy-twombly_untitled-1956-1.jpg,sadness,"[0.37, 0.25, 0.175]"
cy-twombly_untitled-1956.jpg,sadness,"[0.135, 0.31, 0.175]"
cy-twombly_untitled-3.jpg,sadness,"[0.15000000000000002, 0.325, 0.175]"
cy-twombly_untitled-4.jpg,sadness,"[0.1, 0.7, 0.3]"
cy-twombly_untitled-5.jpg,fear,"[0.22666666666666666, 0.5333333333333333, 0.3333333333333333]"
cy-twombly_untitled-6.jpg,fear,"[0.2333333333333333, 0.4066666666666667, 0.25000000000000006]"
cy-twombly_untitled-7.jpg,fear,"[0.14, 0.55, 0.35]"
cy-twombly_untitled-8.jpg,awe,"[0.25, 0.275, 0.25]"
cy-twombly_untitled-9.jpg,amusement,"[0.7166666666666667, 0.4666666666666666, 0.4000000000000001]"
cy-twombly_untitled-bastian-38.jpg,fear,"[0.275, 0.35, 0.325]"
cy-twombly_untitled-blooming-a-scattering-of-blossoms-other-things-1.jpg,fear,"[0.125, 0.7, 0.525]"
cy-twombly_untitled-blooming-a-scattering-of-blossoms-other-things.jpg,fear,"[0.125, 0.875, 0.55]"
cy-twombly_untitled-part-v.jpg,awe,"[0.7, 0.5, 0.35]"
cy-twombly_untitled-part-vi.jpg,contentment,"[0.4666666666666666, 0.26666666666666666, 0.26666666666666666]"
cy-twombly_untitled-part-vii.jpg,contentment,"[0.7999999999999999, 0.4333333333333333, 0.36666666666666664]"
cy-twombly_untitled-part-viii.jpg,awe,"[0.6, 0.4, 0.3]"
cy-twombly_untitled-peonias-series.jpg,fear,"[0.30000000000000004, 0.6000000000000001, 0.625]"
cy-twombly_untitled-peony-blossom-painting.jpg,amusement,"[0.7000000000000001, 0.48000000000000004, 0.5366666666666666]"
cy-twombly_untitled-rome.jpg,excitement,"[0.8, 0.55, 0.55]"
cy-twombly_untitled.jpg,excitement,"[0.75, 0.5, 0.5]"
cy-twombly_zyig.jpg,fear,"[0.16666666666666666, 0.46666666666666673, 0.21666666666666667]"
dan-christensen_american-archer-2001.jpg,fear,"[0.1, 0.8, 0.3]"
dan-christensen_atlantic-champagne-1979.jpg,amusement,"[0.575, 0.6, 0.42500000000000004]"
dan-christensen_bajo-sexto-1984.jpg,amusement,"[0.575, 0.45, 0.35]"
dan-christensen_blue-baleen-1987.jpg,fear,"[0.30000000000000004, 0.45, 0.45]"
dan-christensen_chevade-1968.jpg,amusement,"[0.6375, 0.6125, 0.3625]"
dan-christensen_crayola-1982.jpg,awe,"[0.30000000000000004, 0.55, 0.25]"
dan-christensen_crossbreed-ii-1981.jpg,excitement,"[0.7, 0.55, 0.44999999999999996]"
dan-christensen_crux-1969.jpg,awe,"[0.425, 0.2, 0.2]"
dan-christensen_dromos-1986.jpg,disgust,"[0.225, 0.325, 0.30000000000000004]"
dan-christensen_grus-1968.jpg,excitement,"[0.7250000000000001, 0.55, 0.65]"
dan-christensen_jivaro-i.jpg,sadness,"[0.2, 0.15000000000000002, 0.1]"
dan-christensen_kaitos-1968.jpg,contentment,"[0.6499999999999999, 0.05, 0.15000000000000002]"
dan-christensen_kings-point-2002.jpg,fear,"[0.1, 0.8, 0.2]"
dan-christensen_metal-yellow-1982.jpg,disgust,"[0.18333333333333335, 0.4666666666666666, 0.3]"
dan-christensen_pavo-1968.jpg,sadness,"[0.15000000000000002, 0.2, 0.25]"
dan-christensen_pr-1967.jpg,excitement,"[0.65, 0.44999999999999996, 0.30000000000000004]"
dan-christensen_ray-2000.jpg,fear,"[0.2166666666666667, 0.4333333333333333, 0.4666666666666666]"
dan-christensen_sabu-1980.jpg,amusement,"[0.7333333333333334, 0.5000000000000001, 0.45]"
dan-christensen_serpens-1968.jpg,disgust,"[0.15066666666666664, 0.5916666666666667, 0.32233333333333336]"
dan-christensen_shale-1974.jpg,fear,"[0.26, 0.3, 0.21666666666666667]"
dan-christensen_shoxa-2000.jpg,excitement,"[0.7333333333333334, 0.65, 0.6166666666666667]"
dan-christensen_swing-low-1988.jpg,awe,"[0.6, 0.5, 0.2]"
dan-christensen_swing-street-2001.jpg,amusement,"[0.6833333333333332, 0.4166666666666667, 0.3499999999999999]"
dan-christensen_tbd-1998.jpg,disgust,"[0.4, 0.4, 0.30000000000000004]"
dan-christensen_torodoro-2004.jpg,amusement,"[0.6999999999999998, 0.5833333333333334, 0.4666666666666666]"
dan-christensen_tour-de-france-1989.jpg,awe,"[0.375, 0.575, 0.475]"
dan-christensen_tristan-2000.jpg,sadness,"[0.2, 0.3, 0.225]"
dan-christensen_troubador-1998.jpg,contentment,"[0.7999999999999999, 0.3666666666666667, 0.4000000000000001]"
dan-christensen_tsara-2001.jpg,amusement,"[0.5666666666666665, 0.6, 0.2333333333333333]"
dan-christensen_untitled-1967.jpg,contentment,"[0.8, 0.25, 0.4]"
dan-christensen_untitled-1968.jpg,fear,"[0.4, 0.4, 0.5]"
dan-christensen_untitled-iv-1979.jpg,contentment,"[0.75, 0.15000000000000002, 0.2]"
dan-christensen_veeda.jpg,contentment,"[0.8, 0.2, 0.35]"
dan-flavin_juan-gris-in-paris-adieu-picabia-1960.jpg,fear,"[0.2, 0.55, 0.375]"
david-smith_3-cubis-1964.jpg,amusement,"[0.75, 0.35, 0.39999999999999997]"
david-smith_ancient-household-1945.jpg,sadness,"[0.35, 0.5, 0.4]"
david-smith_big-diamond-1952.jpg,contentment,"[0.7, 0.4, 0.4]"
david-smith_cubi-i-1963.jpg,awe,"[0.4, 0.6499999999999999, 0.4]"
david-smith_hudson-river-landscape-1951.jpg,awe,"[0.5, 0.45, 0.45]"
david-smith_raven-iii-1959.jpg,fear,"[0.3, 0.3333333333333333, 0.39999999999999997]"
david-smith_sentinel-ii-1957.jpg,fear,"[0.4, 0.3, 0.2]"
david-smith_steel-drawing-i-1945.jpg,contentment,"[0.7, 0.25, 0.25]"
david-smith_untitled-1961.jpg,fear,"[0.35, 0.30000000000000004, 0.25]"
david-smith_untitled-1963.jpg,contentment,"[0.525, 0.425, 0.45]"
douglas-huebler_untitled-1959.jpg,fear,"[0.2333333333333333, 0.6333333333333334, 0.3]"
edward-corbett_mt-holyoke-1956.jpg,fear,"[0.15000000000000002, 0.6000000000000001, 0.35]"
edward-corbett_mt-holyoke-45-1956.jpg,sadness,"[0.2, 0.35, 0.35]"
edward-corbett_untitled-1945.jpg,fear,"[0.21666666666666667, 0.6333333333333333, 0.3]"
edward-corbett_untitled-1950.jpg,fear,"[0.11666666666666668, 0.5666666666666668, 0.2333333333333333]"
edward-corbett_untitled-1951.jpg,fear,"[0.16666666666666666, 0.7000000000000001, 0.3]"
edward-corbett_untitled-black-painting-1950.jpg,fear,"[0.23333333333333336, 0.3333333333333333, 0.26666666666666666]"
edward-corbett_washington-d-c-1968-1968.jpg,awe,"[0.4, 0.44999999999999996, 0.30000000000000004]"
edward-corbett_white-provincetown-1959.jpg,fear,"[0.375, 0.44999999999999996, 0.25]"
elaine-de-kooning_abstract-1970.jpg,fear,"[0.4, 0.2, 0.1]"
elaine-de-kooning_abstraction-standing-bull-1958.jpg,amusement,"[0.6, 0.5, 0.4]"
elaine-de-kooning_al-lazar-man-in-a-hotel-room-1954.jpg,fear,"[0.25, 0.6666666666666666, 0.6]"
elaine-de-kooning_bacchus-1983.jpg,awe,"[0.45, 0.6499999999999999, 0.5]"
elaine-de-kooning_bacchus-3-1978.jpg,contentment,"[0.7, 0.44999999999999996, 0.6]"
elaine-de-kooning_bacchus-69-purple-and-green-1982.jpg,awe,"[0.42500000000000004, 0.5, 0.425]"
elaine-de-kooning_bull-matador-1960.jpg,disgust,"[0.15000000000000002, 0.75, 0.7]"
elaine-de-kooning_cave-126-1986.jpg,anger,"[0.42500000000000004, 0.6000000000000001, 0.55]"
elaine-de-kooning_charging-bull-no-7-1959.jpg,excitement,"[0.8000000000000002, 0.6666666666666666, 0.7000000000000001]"
elaine-de-kooning_fairfield-porter-1-1954.jpg,sadness,"[0.2333333333333333, 0.2333333333333333, 0.25]"
elaine-de-kooning_glass-wall-1987.jpg,fear,"[0.1, 0.8, 0.1]"
elaine-de-kooning_harold-rosenberg-1956.jpg,contentment,"[0.575, 0.3, 0.5]"
elaine-de-kooning_home-1953.jpg,amusement,"[0.625, 0.45, 0.4]"
elaine-de-kooning_italian-summer-28-1970.jpg,sadness,"[0.05, 0.3, 0.25]"
elaine-de-kooning_john-f-kennedy-1962.jpg,contentment,"[0.6833333333333332, 0.20000000000000004, 0.3666666666666667]"
elaine-de-kooning_john-f-kennedy-1963-1.jpg,contentment,"[0.675, 0.44999999999999996, 0.44999999999999996]"
elaine-de-kooning_john-f-kennedy-1963.jpg,sadness,"[0.15000000000000002, 0.745, 0.4]"
elaine-de-kooning_magic-wall-1986.jpg,fear,"[0.30000000000000004, 0.6000000000000001, 0.55]"
elaine-de-kooning_portrait-of-jack-greenbaum-1959.jpg,contentment,"[0.75, 0.44999999999999996, 0.7]"
elaine-de-kooning_spring-1965.jpg,contentment,"[0.7333333333333334, 0.3333333333333333, 0.3833333333333333]"
elaine-de-kooning_standing-bull-1957.jpg,fear,"[0.15000000000000002, 0.8, 0.65]"
elaine-de-kooning_sunday-afternoon-1957.jpg,fear,"[0.2, 0.7, 0.25]"
elaine-de-kooning_thomas-b-hess-1956.jpg,contentment,"[0.625, 0.4, 0.25]"
elaine-de-kooning_torchlight-cave-drawing-i-1985.jpg,awe,"[0.35000000000000003, 0.5, 0.26666666666666666]"
elaine-de-kooning_torchlight-cave-drawing-v-1985.jpg,awe,"[0.35, 0.44999999999999996, 0.25]"
elaine-de-kooning_untitled-1958.jpg,excitement,"[0.6666666666666666, 0.6, 0.6]"
elaine-de-kooning_untitled-1965.jpg,excitement,"[0.6375, 0.675, 0.65]"
elaine-de-kooning_untitled-1984-1.jpg,sadness,"[0.062, 0.5725, 0.418]"
elaine-de-kooning_untitled-1984.jpg,excitement,"[0.575, 0.55, 0.55]"
elaine-de-kooning_untitled-bull-1973.jpg,amusement,"[0.7333333333333334, 0.5666666666666668, 0.4666666666666666]"
elaine-de-kooning_untitled-collage-1960.jpg,excitement,"[0.5166666666666667, 0.43333333333333335, 0.26666666666666666]"
endre-balint_de-profundis-1978.jpg,disgust,"[0.22499999999999998, 0.65, 0.22499999999999998]"
endre-balint_in-memoriam-bart-k-1973.jpg,contentment,"[0.675, 0.2, 0.35]"
endre-balint_smoking-1969.jpg,contentment,"[0.55, 0.15000000000000002, 0.2]"
esteban-vicente_antes-de-la-cosecha-1999.jpg,amusement,"[0.75, 0.2, 0.375]"
esteban-vicente_away-1964.jpg,disgust,"[0.3, 0.3, 0.1]"
esteban-vicente_azul-1994.jpg,sadness,"[0.21666666666666667, 0.3, 0.21033333333333334]"
esteban-vicente_balada-1959.jpg,amusement,"[0.575, 0.4, 0.375]"
esteban-vicente_blue-red-black-and-white-1961.jpg,contentment,"[0.6666666666666666, 0.3333333333333333, 0.3833333333333333]"
esteban-vicente_canto-ii-1995.jpg,sadness,"[0.15000000000000002, 0.4, 0.2]"
esteban-vicente_collage-with-yellow-blue-and-orange-1963.jpg,amusement,"[0.7333333333333334, 0.5833333333333334, 0.39999999999999997]"
esteban-vicente_composition-1997.jpg,amusement,"[0.7, 0.5, 0.425]"
esteban-vicente_comstock-1962.jpg,contentment,"[0.675, 0.44999999999999996, 0.125]"
esteban-vicente_copla-1951.jpg,contentment,"[0.7666666666666666, 0.4666666666666666, 0.5833333333333333]"
esteban-vicente_diptych-1987.jpg,sadness,"[0.30000000000000004, 0.45, 0.3]"
esteban-vicente_divertimento-1995-1.jpg,excitement,"[0.6, 0.5, 0.30000000000000004]"
esteban-vicente_divertimento-1995.jpg,amusement,"[0.675, 0.45, 0.35]"
esteban-vicente_divertimento-1997.jpg,awe,"[0.45, 0.6, 0.325]"
esteban-vicente_faraway-1970.jpg,fear,"[0.16666666666666666, 0.6666666666666666, 0.26666666666666666]"
esteban-vicente_harriet-1984.jpg,contentment,"[0.7, 0.55, 0.5]"
esteban-vicente_kalani-hawaii-1969.jpg,amusement,"[0.6666666666666666, 0.43333333333333335, 0.43333333333333335]"
esteban-vicente_number-2-1967.jpg,amusement,"[0.75, 0.5, 0.5]"
esteban-vicente_number-6-1956.jpg,contentment,"[0.65, 0.26666666666666666, 0.3333333333333333]"
esteban-vicente_numero-10-1983.jpg,sadness,"[0.31666666666666665, 0.26666666666666666, 0.19333333333333336]"
esteban-vicente_orange-red-black-1962.jpg,excitement,"[0.9, 0.7, 0.6]"
esteban-vicente_primavera-1997.jpg,contentment,"[0.8000000000000002, 0.3666666666666667, 0.3333333333333333]"
esteban-vicente_red-across-1996.jpg,amusement,"[0.75, 0.6000000000000001, 0.525]"
esteban-vicente_ritmico-1995.jpg,amusement,"[0.75, 0.5333333333333333, 0.5]"
esteban-vicente_the-garden-1984.jpg,contentment,"[0.75, 0.44999999999999996, 0.35]"
esteban-vicente_untitled-1958.jpg,contentment,"[0.7625, 0.275, 0.3]"
esteban-vicente_untitled-1959.jpg,anger,"[0.3, 0.6, 0.4]"
esteban-vicente_untitled-1977.jpg,sadness,"[0.25, 0.3, 0.29]"
esteban-vicente_untitled-1978.jpg,contentment,"[0.75, 0.35, 0.30000000000000004]"
esteban-vicente_untitled-1980-1.jpg,sadness,"[0.2833333333333334, 0.45, 0.3333333333333333]"
esteban-vicente_untitled-1980.jpg,sadness,"[0.20000000000000004, 0.5333333333333333, 0.46666666666666673]"
esteban-vicente_untitled-1982.jpg,contentment,"[0.6000000000000001, 0.25, 0.25]"
esteban-vicente_untitled-1985-1.jpg,contentment,"[0.7166666666666668, 0.26666666666666666, 0.26666666666666666]"
